test_id,run_id,run_order,split,file_name,path,n_samples,sample_index_start,sample_index_end,t_epoch_start,t_epoch_end,supplyVoltage_mean,packageTemperature_mean,packageTemperature_min,packageTemperature_max,packageTemperature_std,drainSourceVoltage_mean,drainSourceVoltage_min,drainSourceVoltage_max,drainSourceVoltage_std,drainCurrent_mean,drainCurrent_min,drainCurrent_max,drainCurrent_std,flangeTemperature_mean,flangeTemperature_min,flangeTemperature_max,flangeTemperature_std,switchingFrequency_mean,dutyCycle_mean,P_proxy_mean,P_proxy_max,P_proxy_end,Rds_on_proxy_mean,Rds_on_proxy_max,Rds_on_proxy_end,DeltaT_pf_mean,DeltaT_pf_min,DeltaT_pf_max,DeltaT_pf_end,x1_end,x2_end,Tth_proxy_mean,Tth_proxy_max,Tth_proxy_end,ThermalExposure_end,DegradationSlope_mean,DegradationSlope_max_abs,DegradationSlope_end,DamageProxy_end,HI_proxy_end,run_start_epoch,run_end_epoch,run_mid_epoch,t_fail_epoch,RUL_true_hours_start,RUL_true_hours_mid,RUL_true_hours_end,RUL_norm,HI_label,Damage_label,life_stage
11,6,6,train,Test_11_run_6.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_11_run_6.mat,35527,47420,82946,734222.576186921,734222.742843495,5.61741910921942,132.331986455684,30.1544816444261,134.897008255895,9.24413341487661,5.27726398536505,4.61766264763414,5.58284514151012,0.304112045701339,1.37271487340366,0.0875263910166445,4.3363809953113,1.28394453288102,207.463619641275,25.9681432336264,214.82661719306,16.2047700874586,1000,40,6.85400906529533,20.0239445479596,0.492987979270753,31.7851201521023,63.7826517877827,63.1932021362628,-75.1316331855904,-86.4757911176127,4.1863384107997,-75.9841969246318,0.0746183094911584,1.115808309539,209.108638169729,216.498221502989,210.40639226506,1102.24184153283,8.77536951156317e-05,61.8330427380475,-0.176243334702242,72209.0990111743,0,734222.576186921,734222.742843495,734222.659515208,734223.465677303,21.3477691691369,19.3478902811185,17.3480113931,0.261940835112466,0,1,late
11,7,7,train,Test_11_run_7.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_11_run_7.mat,35520,82947,118466,734223.299017685,734223.465677303,5.61976427855809,131.929847826843,26.6172733887041,134.1660577749,9.70265277144669,5.29735495007308,4.66528755602994,5.58518281521774,0.279093587858909,1.33381212177936,0.0782899861579482,4.09789611780285,1.22090766263516,207.112054697668,22.9975793838959,214.554645229045,16.6506305914822,1000,40,6.72530005587504,19.5943074958463,0.480122265374895,33.1542039625556,71.3347361827901,64.8926849790072,-75.1822068708259,-87.3683988661726,3.61969400480816,-78.5693914393885,0.137885562575527,1.19803263782573,208.726093352341,216.206740742892,212.98635524751,1570.85666101378,4.78458007528552e-05,69.4614876918931,0.00997035967309046,102364.501692444,0,734223.299017685,734223.465677303,734223.382347494,734223.465677303,3.9998308327049,1.99991541635245,0,0,0,1,late
12,1,1,train,Test_12_run_1.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_12_run_1.mat,5198,0,5197,734241.713974167,734241.738271458,5.61765658936244,140.749964952736,28.0825702764988,152.809916471456,28.2865028713583,5.23913935445999,4.38898565076016,5.58349526378361,0.304962720164036,1.58497415185811,0.0692262243826346,5.27849465232193,1.34403409154836,230.18024019573,24.8841704603028,253.498350918531,49.8024688056525,1000,40,7.89428653376237,23.1672372866552,0.395668114821202,35.3350342991243,80.6268089468044,78.7863760164682,-89.4302752429938,-111.279980073767,3.27643242070229,-100.027629086003,0.322252601687421,1.49183410677321,232.070837307394,255.405301421674,253.597702812148,73.1618317824322,0.0151570557938574,79.2462784971169,76.8572727134047,4984.52791562418,0,734241.713974167,734241.738271458,734241.726122812,734243.766975359,49.272028606385,48.9804611150175,48.6888936236501,0.988164989361543,0.901014710626132,0.0989852893738682,early
12,2,2,train,Test_12_run_2.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_12_run_2.mat,5196,5198,10393,734242.342038102,734242.366337072,5.61934021986581,136.71948513343,27.3137386627988,147.492025358025,25.627170284979,5.23748110657538,4.42129810414333,5.5848370054974,0.319425895441434,1.55631526620377,0.0615220268751127,5.1278419253602,1.37752645100003,223.399077540186,23.6990812769868,243.918953020676,44.6967890280301,1000,40,7.71156126415497,22.7098073447047,0.371864561028316,40.2619330413029,90.7562604773547,83.8536916658598,-86.6795924067556,-107.662147501394,3.61465738581199,-96.9078167077529,0.320590786562134,1.49802297975431,225.249835890453,245.763495184955,245.439098668391,144.201276257762,0.000975233958697408,89.4579294340307,81.9459651023699,10650.501312954,0,734242.342038102,734242.366337072,734242.354187587,734243.766975359,34.1984941670671,33.9069065256044,33.6153188869357,0.682239392972337,0.413862202973374,0.586137797026626,middle
12,3,3,train,Test_12_run_3.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_12_run_3.mat,5197,10394,15590,734242.378051898,734242.40234963,5.61914442714973,130.752335219332,30.3283551267356,142.031507093358,25.5731924858367,5.24248961074852,4.38525090740924,5.58429754233411,0.337930252389739,1.49090442358573,0.0623636618968867,5.30568595458849,1.41740836641387,211.473385446592,25.3638981208307,234.232351850113,45.7562833578818,1000,40,7.33741189585731,23.2667641467876,0.37120960521497,43.0401977320755,89.5307849022382,83.977922163336,-80.7210502272599,-101.965769604547,5.00849200333509,-90.0316134128078,0.145540249543978,1.3462883391026,213.234792401786,236.0510078924,233.222257240664,212.153264871249,2.39042712100237e-05,87.7384655144001,0.35121029320247,16110.2029141153,0,734242.378051898,734242.40234963,734242.390200764,734243.766975359,33.3341630632058,33.0425902800635,32.7510174941272,0.664697972063668,0.388463850226803,0.611536149773197,middle
12,4,4,train,Test_12_run_4.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_12_run_4.mat,5196,15591,20786,734242.535434514,734242.559732616,5.61885621557273,128.319369603404,28.1419851434235,137.426922755592,22.2586567019361,5.27100512107171,4.42057881252047,5.58377191155943,0.330021780481924,1.44287946271948,0.062320501126532,5.08519900415389,1.45815057997174,207.317849274262,24.5917796478977,224.950912734797,38.7364501798229,1000,40,7.12448712149895,22.4795229752128,0.373893784660669,45.7826149247284,89.5899050396899,83.3362172655825,-78.9984796708586,-97.1602153010204,3.55020549552581,-84.6912314876737,0.0722283730361325,1.21420236975588,209.028088935107,226.673561978032,222.461229748619,278.828009317177,-0.000123499787865962,88.4258317165425,-0.542134836071796,21714.3863962762,0,734242.535434514,734242.559732616,734242.547583565,734243.766975359,29.5569802774116,29.2654030546546,28.9738258318976,0.588038013684359,0.363054550659025,0.636945449340975,middle
12,5,5,train,Test_12_run_5.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_12_run_5.mat,26659,20787,47445,734242.567869931,734242.692861319,5.61870189176897,130.636272911256,32.1770155642031,134.705811682714,11.7158977864476,5.27285804693263,4.39908329167125,5.58391023544784,0.324571143661564,1.37236483775458,0.0635937438517903,5.26994881164151,1.37169165530742,206.589639071626,26.8541923140546,215.858949808976,20.654399436041,1000,40,6.7915676176108,23.1829437652549,13.6460668161336,44.2324908734084,87.7937873053565,1.77782373265829,-75.9533661603698,-91.1279038397362,5.33043223879244,-72.0199130173215,0.687474981416218,1.19522829560979,208.219610055787,217.834703554676,207.104434665556,627.091249271293,-0.00305931931178664,86.2799226224221,-0.0952441365040024,49545.612245986,0,734242.567869931,734242.692861319,734242.630365625,734243.766975359,28.7785302707925,27.2786336140707,25.7787369573489,0.523192117038354,0.337392867382476,0.662607132617524,late
12,6,6,train,Test_12_run_6.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_12_run_6.mat,35487,47446,82932,734243.410249722,734243.57690897,5.6185036206129,132.574527481865,28.4023096831914,134.601228291143,8.4237664220776,5.2748234337923,4.45853489605425,5.58363358767154,0.309663470181895,1.34911012825453,0.0624068226672351,4.29568039000607,1.29221703952867,207.901305689639,24.6746889392309,214.683052468406,14.4956445049383,1000,40,6.71647753820231,19.8393898017031,0.378963519880204,42.5628239087749,89.428303402255,82.2258363629264,-75.3267782077736,-86.48680845793,3.72762074396051,-75.0544177174694,0.0406966185987351,1.07053122115565,209.51332111965,216.329489344012,209.927454537695,1097.55847494618,0.00226697135937848,87.4900032625234,-0.354469851698511,87675.8029150667,0,734243.410249722,734243.57690897,734243.493579346,734243.766975359,8.56141528766602,6.56150431092829,4.56159333419055,0.0925797752439084,0.201071120991142,0.798928879008858,late
12,7,7,train,Test_12_run_7.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_12_run_7.mat,31957,82933,114889,734243.617695359,734243.766975359,5.61870060782718,131.993986401339,29.1159356627727,136.953221459419,8.9537461606819,5.30787050082844,4.41548849464606,5.58245783462396,0.256691548440337,1.20570933551768,0.0635290026962796,4.87485491859575,1.0659496537298,205.766787671431,25.2288270350459,220.841894662488,15.7523768686103,1000,40,6.12627952807907,21.5248658061283,4.82610279036447,30.4540088980162,87.8532090091683,6.00578302177278,-73.7728012700918,-87.0835008234013,3.88710862772676,-69.6868948750609,0.294043198983109,0.910626087607053,207.23715913815,222.241555681803,200.748171484712,1519.37165728892,-0.00238508162033833,85.9544567912951,0.122549792387431,111248.130262977,0,734243.617695359,734243.766975359,734243.692335359,734243.766975359,3.58271999750286,1.79135999735445,0,0,0,1,late
13,1,1,val,Test_13_run_1.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_13_run_1.mat,5324,0,5323,734248.457495926,734248.482414919,5.6187368290754,122.207475742004,31.8958067719038,151.305436240068,26.2018897757006,5.2261152976016,4.42717686407773,5.5835644257278,0.310774097610032,1.58175757024387,0.0652122727399047,5.09521233953314,1.32205894187062,228.69198509034,33.2266273909259,253.979255046425,49.5339114665011,1000,40,7.85602435604952,22.5574061871445,12.2240729907051,35.5653986548133,85.6107688280443,2.06283842609324,-106.484509348336,-139.751449232619,-1.33082061902209,-132.060676105837,0.731002431294972,1.55370311035388,230.573282727694,255.831952790116,250.405244384865,65.0632600850427,0.000387460260346612,84.0165371593864,0.109546156985242,5370.0828048126,0,734248.457495926,734248.482414919,734248.469955422,734248.603736285,3.50976861733943,3.21074070129544,2.91171278525144,0.829602490280015,0,1,late
13,2,2,val,Test_13_run_2.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_13_run_2.mat,5081,5324,10404,734248.495054317,734248.518833773,5.61861330008124,105.86646063052,35.8269017627309,114.04590547899,18.4527291362972,5.25369805724576,4.49495555085184,5.58328777795172,0.299706820262615,1.50092858911723,0.0675861151092229,4.83898830894328,1.30556936638114,222.499586984648,39.8087790116381,244.229484411592,46.2306150992549,1000,40,7.49443600882613,21.7510373597917,13.2215292768795,36.8818943124198,82.5915626891455,1.87838712839845,-116.633126354128,-136.855775444382,-3.91004437004283,-127.0025222672,0.774631605268503,1.55253911789951,224.298249178824,246.035673006079,242.905944952849,118.85400873141,-3.6302164474019e-05,81.4762303677081,-0.16697972352613,10430.0106357848,0,734248.495054317,734248.518833773,734248.506944045,734248.603736285,2.60836723074317,2.3230137610808,2.03766028862447,0.580568268391751,0,1,late
13,3,3,val,Test_13_run_3.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_13_run_3.mat,5003,10405,15407,734248.526657778,734248.55007088,5.61848181897205,104.55064935275,31.466303649325,110.770958730485,15.4617682941478,5.26964662423094,4.51279933300362,5.58292813584273,0.291870381988026,1.45258317420175,0.0684493305162728,4.76665088899084,1.2897524766451,217.305634050991,28.545831438242,234.593216293281,37.2179713550711,1000,40,7.27844488689685,21.5472027423856,13.2261043532984,37.5845707036358,81.5578806106194,1.88898064790688,-112.754984698242,-130.966484725737,2.95689822030303,-114.311237282614,0.495797758027627,1.22381338808277,219.053411079122,236.309895071197,225.503096361486,171.160698602591,2.11743344159318e-06,80.0073268678787,-76.8817801808323,15334.1253865244,0,734248.526657778,734248.55007088,734248.538364329,734248.603736285,1.84988416917622,1.56892694626004,1.28796972054988,0.366967131162687,0,1,late
13,4,4,val,Test_13_run_4.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_13_run_4.mat,4203,15408,19610,734248.558994595,734248.5786061,5.62066597667578,90.6700526583214,30.3770850319466,108.150872084271,23.3897357186379,5.35440595927862,4.57814352319656,5.58522431239,0.262774032394017,1.08382520616281,0.0667013193170041,4.48081857490721,1.16138300933122,178.229282435233,27.1336268311654,224.300080644816,59.6431648485704,1000,40,5.49832897587074,20.5138305373303,0.757209580231315,37.5978445487678,83.667442311016,41.0196187187364,-87.5592297769117,-122.516655177558,3.37426804620365,-17.6519820666951,0.0487814731213113,0.1491035701956,179.552506886418,225.924975829857,63.3424517268411,209.269321734883,0.00931016846795852,81.4658964679168,4.75160354979919,18564.14020875,0,734248.558994595,734248.5786061,734248.568800348,734248.603736285,1.07380056101829,0.838462499901652,0.603124438785017,0.171841652411324,0,1,late
13,5,5,val,Test_13_run_5.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_13_run_5.mat,643,19611,20253,734248.600745046,734248.603736285,5.62201947336263,59.33925992837,29.2328226770084,87.3940106803306,18.5337521709647,5.46408522773477,4.833669194659,5.58503065894085,0.223158115864754,0.599922322940693,0.0667228997021697,3.37667947748381,0.995876989954778,92.174707176353,25.0684278146816,154.623920694634,38.9964858624706,1000,40,3.05629437180902,16.3217515705507,0.459035545320106,59.2344172506789,83.6611125988314,67.942976720675,-32.835447247983,-76.0019493988646,4.1643948623267,-19.7958736316992,0.0275407835234034,0.0826607138900199,92.9096764193201,155.974714701041,69.6172780055026,213.084836148277,0.0418714743420512,81.4217708626726,-0.0281184768789871,18832.0554236652,0,734248.600745046,734248.603736285,734248.602240666,734248.603736285,0.0717897349968553,0.0358948661014438,0,0,0,1,late
14,1,1,test,Test_14_run_1.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_14_run_1.mat,5091,0,5090,734248.610020336,734248.633886019,5.61668510615804,144.540420130967,29.8888146201925,153.603358635085,24.000951280334,5.21206290215513,4.42959753582865,5.58215352207026,0.311122794961341,1.62528863599756,0.069614671315835,5.15406203641755,1.31060092667772,235.169937593066,27.6251769117636,253.532441854967,41.7716758872139,1000,40,8.06363168141693,22.8409005216062,13.2792780699584,32.4582289721699,80.1608201035336,1.84996611411035,-90.6295174620996,-110.931515059998,2.37064922754967,-91.6790063710337,0.509209124200468,1.41397938651379,237.101281367599,255.378383755453,246.358524462587,73.5855278886751,0.000363379712062201,78.9304480754471,-72.9906097455492,5210.69890802944,0,734248.610020336,734248.633886019,734248.621953177,734250.384471343,42.5868241684511,42.3004359724,42.0140477763489,0.986550384930404,0.997613710524957,0.00238628947504301,early
14,2,2,test,Test_14_run_2.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_14_run_2.mat,5044,5091,10134,734248.641554583,734248.665231597,5.616836773269,141.173273298067,33.6233709863267,148.643900404045,21.390814726558,5.23071852284662,4.42139492730621,5.58240250506847,0.315185355004857,1.5774211889202,0.071233200204137,5.12190725317577,1.35262412672997,227.944287658984,29.9354369495098,243.925442427348,37.6104008396202,1000,40,7.82509615684384,22.6792025311241,0.414923109792718,34.6608581839006,78.3483743227328,75.0345602590471,-86.7710143609172,-107.057619507107,3.68793403681687,-89.2461798401912,0.0711843055667215,1.26906439068002,229.822767226777,245.781605225053,238.293125191384,144.79332694022,0.0145092375386472,76.5168772049038,0.199689863533735,10816.9866212353,0,734248.641554583,734248.665231597,734248.65339309,734250.384471343,41.8300022408366,41.5458780722693,41.2617539037019,0.968885440729087,0.88710529590387,0.11289470409613,early
14,3,3,test,Test_14_run_3.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_14_run_3.mat,5184,10135,15318,734248.707674618,734248.731971863,5.61729183297726,133.687796685092,29.0364460174398,143.754219591858,24.9200529600146,5.24552624883319,4.41615245455989,5.5825823261232,0.330087888820487,1.47873044944816,0.0622341795858279,5.07015751908225,1.38941535532311,214.506517031502,26.5762795638552,234.577350714611,43.3110473311441,1000,40,7.29845736906027,22.4152050359583,14.1716650551888,42.613742592962,89.6879430759762,1.69472964259137,-80.8187203464094,-101.792250895365,2.4857456062425,-80.5587243919563,0.529752247918626,1.25361765028719,216.258130199348,236.32829872693,225.398875143552,214.097080741774,-0.0141473438689151,88.2642850684602,-81.5177284714838,16894.3413123408,0,734248.707674618,734248.731971863,734248.719823241,734250.384471343,40.2431214004755,39.9515544595197,39.6599875213578,0.931273657892022,0.47468611350729,0.52531388649271,middle
14,4,4,test,Test_14_run_4.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_14_run_4.mat,5183,15319,20501,734249.373068276,734249.397364155,5.61806181239679,131.123842614044,28.5120733885344,139.399598969708,21.1924148229635,5.2736757920596,4.33094495444373,5.58337077228454,0.320267454548322,1.4290302432658,0.0602487841499153,4.99596414472791,1.4147013414105,208.932146054661,25.7772999799959,225.29753862541,36.1150041642131,1000,40,7.08352586837446,22.464307561978,0.373690823393779,45.6939596761271,92.6549349381511,83.3984231801743,-77.8083034406172,-95.8531516913667,2.7347734085385,-83.8413405631565,0.142951608393424,1.25464561529996,210.632238467488,227.026359244848,223.702952341192,282.058568368632,0.0157637842055917,90.9051270184037,-0.431173655249452,23272.0755500984,0,734249.373068276,734249.397364155,734249.385216216,734250.384471343,24.2736736088991,23.9821230601519,23.6905725114048,0.55628878118963,0.424122353033747,0.575877646966253,middle
14,5,5,test,Test_14_run_5.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_14_run_5.mat,26584,20502,47085,734249.406059329,734249.531051551,5.61816237833609,133.802769880009,32.6316121624451,136.449893606197,9.61303698939345,5.29811207928889,4.35014432162854,5.5828313091212,0.27799969650839,1.2924728057363,0.0631405557631501,4.84019686084844,1.20445664742399,207.243181559575,28.7896834482903,215.159154928403,16.4495688570204,1000,40,6.51300921937092,21.768052378283,0.37008883204333,41.8807223747347,88.3982911573083,84.1608861691384,-73.4404116795663,-90.0509907352528,3.84192871415475,-71.9688165629342,0.038678232458842,1.00556739188701,208.806436635612,216.832379232697,208.357059220279,637.759851817641,2.86812740351555e-05,86.6615235047045,0.0457300004163557,53650.9810753712,0,734249.406059329,734249.531051551,734249.46855544,734250.384471343,23.4818883351982,21.9819816732779,20.4820750085637,0.480948636309375,0.424122353033747,0.575877646966253,middle
14,6,6,test,Test_14_run_6.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_14_run_6.mat,34306,47086,81391,734249.671746875,734249.833294329,5.61948765144408,133.629822832516,28.5575654257327,135.880836879535,8.64705993720242,5.28709596860202,4.68364313654784,5.58395173261403,0.27102583758012,1.28053549047597,0.0594934706688881,3.64615380753979,1.11672177368861,207.319499322519,25.4846218346533,214.161812511846,14.9001635181268,1000,40,6.46789507999072,17.3908906927714,11.3254321295225,40.7852367593633,93.8210275455623,2.24381089666859,-73.6896764900026,-83.7572728601761,3.07294359107943,-71.6964039312658,0.435308369233522,1.13100140814824,208.871735712295,215.70086571052,207.620615627515,1096.19032202687,-0.00238783522627168,91.8262377670905,-84.7638163112311,93345.59155205,0,734249.671746875,734249.833294329,734249.752520602,734250.384471343,17.105387231335,15.1668177852407,13.2282483363524,0.310618333126424,0.214754432919597,0.785245567080403,late
14,7,7,test,Test_14_run_7.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_14_run_7.mat,10591,81392,91982,734250.33499809,734250.384471343,5.62245414380933,107.389565424823,27.1440744116445,136.533916492421,41.0910628556404,5.36448035431287,4.73877902334691,5.58500299416284,0.260393352190228,0.961370701628327,0.0567743421372822,3.7019822697264,1.06560450606752,161.43288245139,23.7353390185014,216.351038230156,73.6736363448829,1000,40,4.87991646014229,17.5428759245816,0.50646811474897,46.3493424290107,98.361477935602,61.4210430736813,-54.0433170265676,-84.6622172953352,3.4087353931431,2.01769545348374,0.0303711693687961,0.0910776334338921,162.605452887072,218.029914363519,30.7931614469305,1209.92661076831,0.00558750185789986,96.1589870728053,-0.185898233772313,102279.240052669,0,734250.33499809,734250.384471343,734250.359734717,734250.384471343,1.18735807109624,0.593679034151137,0,0,0,1,late
27,1,1,test,Test_27_run_1.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_27_run_1.mat,2978,0,2977,734354.479449028,734354.493329352,5.61753910192259,114.459939727829,29.5957876166274,126.488731610302,25.5094942588947,5.26590680042718,4.44554627276822,5.58458802250032,0.286512155907298,1.55341520813262,0.0296477979884805,5.47504886014167,1.37563568916493,205.862224991316,25.0922407163455,232.129262619331,52.5479659189891,1000,40,7.78616503274452,24.3395830534267,13.9271036061171,73.7286773133114,188.30789071165,1.80060991244829,-91.402285263487,-109.7668576288,4.50354690028189,-99.8646878054184,0.707126103845979,1.41286742876301,207.724151421136,234.023795848652,228.007320873695,34.0861700509475,0.000604637311097747,187.147014648411,-0.0275776251168915,4914.97594287879,0,734354.479449028,734354.493329352,734354.48638919,734355.584316863,26.5168280387297,26.350264152512,26.1837002635002,0.987437118242689,0.458928867540213,0.541071132459787,middle
27,2,2,test,Test_27_run_2.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_27_run_2.mat,2978,2978,5955,734354.551124167,734354.565006018,5.61761007760572,113.978177251459,29.5141933570917,126.223225877226,24.957259747575,5.26541105473779,4.45044293756435,5.58482317310975,0.287723813649389,1.55565358288752,0.029345672595828,5.44610955491754,1.38185470003393,205.496011928059,24.8654754636086,232.04840097411,51.2069644571781,1000,40,7.79372663479137,24.2375998058845,0.191985640332971,77.5464859103333,190.244238678807,162.280347408902,-91.5178346766,-111.438606769121,4.66895456497062,-104.72816516475,0.13269135974874,1.41990258340129,207.36660002282,233.951558908677,232.319102336086,68.0288712364321,0.0538884276348089,189.041898725917,3.06930712696595,9996.2128943694,0,734354.551124167,734354.565006018,734354.558065093,734355.584316863,24.7966247024015,24.6300424905494,24.4634602786973,0.92256359783933,0.148519367931538,0.851480632068462,late
27,3,3,test,Test_27_run_3.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_27_run_3.mat,2979,5956,8934,734354.579451018,734354.593332014,5.61761246728016,112.714857434452,30.4771351364783,126.309191452709,26.4228160797786,5.27039453408026,4.50075132759706,5.58421454800291,0.288392100050382,1.53126370707223,0.0303167899277854,5.12615866553582,1.38460991547369,202.737122733691,25.7513697630266,232.146923039264,54.8634850055669,1000,40,7.67121690521618,23.1534014774365,13.7458516234325,77.0160693126801,184.147535424333,1.8304148509793,-90.0222652992394,-110.964017749968,4.73207921500983,-101.407350686744,0.770832266683404,1.47957035805303,204.57779572454,234.052071522625,229.285857811909,101.606627266155,-0.0538603331849367,182.332026042011,-0.0670291342152058,14839.5650506862,0,734354.579451018,734354.593332014,734354.586391516,734355.584316863,24.1167802792042,23.9502083268017,23.7836363743991,0.896926145904833,0,1,late
27,4,4,test,Test_27_run_4.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_27_run_4.mat,8932,8935,17866,734355.469731285,734355.511387326,5.61072011699902,121.281376018787,29.9315544704877,126.100996117887,15.5384146361065,5.20758214489749,4.42804830429677,5.5361746619474,0.263373700444517,1.72558467187792,0.14106732669975,5.44979979402502,1.27021233543558,221.167128012578,27.1848024940836,231.924078616899,31.7964769014934,1000,40,8.65183706274767,24.1319767366894,13.8617777083566,15.759587415096,39.2341247876315,1.79659450770441,-99.8857519937904,-111.014689241959,2.74675197640404,-101.59111468382,0.529164049581098,1.4749148651906,223.243593906738,233.947467686711,228.828601176099,209.935152326136,-3.78642445989454e-06,37.9248329987421,-35.70384250741,18633.8041917486,0,734355.469731285,734355.511387326,734355.490559306,734355.584316863,2.75005387142301,2.2501813787967,1.75030888617039,0.0660074758419045,0,1,late
27,5,5,test,Test_27_run_5.mat,D:\NASA\MOSFET_Thermal_Overstress_Aging\data_raw\MOSFET_Thermal_Overstress_Aging_v0\Test_27_run_5.mat,8930,17867,26796,734355.542658762,734355.584316863,5.61063250083491,121.357510663114,29.4521881956708,125.935864499741,14.917698314723,5.20686588796925,4.45944781607009,5.53560753401233,0.261389927217847,1.72983348911748,0.141067326699764,5.33205712035853,1.26157884504215,221.920061332707,25.4297307077551,231.901020439104,30.5856811017012,1000,40,8.67747742329958,23.7780304805438,13.2344076914248,15.5460990049085,39.2350072846635,1.90283978470528,-100.562550669593,-111.638913667764,4.02488588849041,-101.744031086938,0.506568074061566,1.46504475444165,224.002672944133,234.045983001745,228.966536016118,318.307409348298,1.18975674134947e-05,38.0936938181968,-35.1424831633208,22419.7252848491,0,734355.542658762,734355.584316863,734355.563487812,734355.584316863,0.999794424511492,0.49989721365273,0,0,0,1,late
